Colony,Date,Survey.Start,Survey.End,Sparrow,Hedge,Grass,Tree,Roof,Artificial.Surface,Bush,Bird.Feeder,Colony.Size,DistHdg,DistRf,Aflag
Partick Burgh Hall,08/06/16,13.32,13.44,1,1,0,0,0,0,0,0,10,-1.085004518,-0.092224176,0
Partick Burgh Hall,08/06/16,13.32,13.44,1,1,0,0,0,0,0,0,10,-1.085004518,-0.092224176,0
Partick Burgh Hall,08/06/16,13.32,13.44,1,0,1,0,0,0,0,0,10,-0.458045385,-0.092224176,0
Partick Burgh Hall,08/06/16,13.32,13.44,1,0,1,0,0,0,0,0,10,-0.458045385,-0.092224176,0
Partick Burgh Hall,08/06/16,13.32,13.44,1,0.9,0.1,0,0,0,0,0,10,-1.085004518,0.238178959,0
Partick Burgh Hall,08/06/16,13.32,13.44,1,0.9,0,0,0,0.1,0,0,10,-1.085004518,0.238178959,0
Partick Burgh Hall,08/06/16,13.32,13.44,1,1,0,0,0,0,0,0,10,-1.085004518,0.238178959,0
Partick Burgh Hall,08/06/16,13.32,13.44,1,1,0,0,0,0,0,1,10,-1.085004518,-0.092224176,0
Partick Burgh Hall,08/06/16,13.32,13.44,1,0,0,1,0,0,0,0,10,-0.771524951,0.238178959,0
Partick Burgh Hall,08/06/16,13.32,13.44,1,0,0,1,0,0,0,0,10,-0.771524951,0.238178959,0
Partick Burgh Hall,08/06/16,13.32,13.44,1,0,1,0,0,0,0,1,10,-0.771524951,-0.092224176,0
Partick Burgh Hall,08/06/16,13.32,13.44,1,0,1,0,0,0,0,1,10,-0.771524951,-0.092224176,0
Partick Burgh Hall,08/06/16,13.32,13.44,1,0.3,0.7,0,0,0,0,1,10,-0.771524951,0.238178959,0
Partick Burgh Hall,08/06/16,13.32,13.44,1,0,0,0,0,1,0,0,10,-0.458045385,-0.422627312,0
Partick Burgh Hall,08/06/16,13.32,13.44,1,0,0.7,0,0,0.3,0,1,10,-0.144565819,-0.092224176,0
Partick Burgh Hall,08/06/16,13.32,13.44,0,0.8,0.2,0,0,0,0,0,10,-1.085004518,-0.422627312,1
Partick Burgh Hall,08/06/16,13.32,13.44,0,1,0,0,0,0,0,0,10,-1.085004518,-0.092224176,1
Partick Burgh Hall,08/06/16,13.32,13.44,0,1,0,0,0,0,0,0,10,-1.085004518,-0.092224176,1
Partick Burgh Hall,08/06/16,13.32,13.44,0,0.8,0,0,0,0.2,0,0,10,-1.085004518,0.238178959,1
Partick Burgh Hall,08/06/16,13.32,13.44,0,0.8,0,0,0,0.2,0,0,10,-1.085004518,0.238178959,1
Partick Burgh Hall,28/01/18,12.3,12.41,0,0.9,0.1,0,0,0,0,0,0,-1.085004518,0.238178959,1
Partick Burgh Hall,08/06/16,13.32,13.44,0,0,1,0,0,0,0,0,10,-0.771524951,-0.092224176,1
Partick Burgh Hall,08/06/16,13.32,13.44,0,0,1,0,0,0,0,0,10,-0.771524951,0.238178959,1
Partick Burgh Hall,08/06/16,13.32,13.44,0,0,1,0,0,0,0,0,10,-0.771524951,-0.092224176,1
Partick Burgh Hall,08/06/16,13.32,13.44,0,0.2,0.8,0,0,0,0,0,10,-0.771524951,0.238178959,1
Partick Burgh Hall,08/06/16,13.32,13.44,0,0.2,0.8,0,0,0,0,0,10,-0.771524951,-0.092224176,1
Partick Burgh Hall,08/06/16,13.32,13.44,0,0.2,0.8,0,0,0,0,0,10,-0.771524951,-0.092224176,1
Partick Burgh Hall,08/06/16,13.32,13.44,0,0,1,0,0,0,0,0,10,-0.771524951,0.238178959,1
Partick Burgh Hall,08/06/16,13.32,13.44,0,0,0.8,0,0,0.2,0,0,10,-0.771524951,-0.092224176,1
Partick Burgh Hall,08/06/16,13.32,13.44,0,0.2,0.8,0,0,0,0,0,10,-0.771524951,-0.422627312,1
Partick Burgh Hall,28/01/18,12.3,12.41,0,0.1,0.9,0,0,0,0,0,0,-0.771524951,0.238178959,1
Partick Burgh Hall,08/06/16,13.32,13.44,0,0,1,0,0,0,0,0,10,-0.458045385,0.238178959,1
Partick Burgh Hall,08/06/16,13.32,13.44,0,0,1,0,0,0,0,0,10,-0.458045385,0.238178959,1
Partick Burgh Hall,28/01/18,12.3,12.41,0,0,0,0,0.5,0.5,0,0,0,-0.144565819,-1.083433583,1
Partick Burgh Hall,28/01/18,12.3,12.41,0,0,1,0,0,0,0,0,0,-0.144565819,-0.092224176,1
Shaw Road-Breadie Drive,08/06/16,12.16,12.39,1,0.9,0.1,0,0,0,0,0,4,-1.085004518,-0.092224176,0
Shaw Road-Breadie Drive,08/06/16,12.16,12.39,1,0.9,0.1,0,0,0,0,0,4,-1.085004518,-0.092224176,0
Shaw Road-Breadie Drive,08/06/16,12.16,12.39,1,0.9,0.1,0,0,0,0,0,4,-1.085004518,-0.092224176,0
Shaw Road-Breadie Drive,08/06/16,12.16,12.39,1,0.9,0.1,0,0,0,0,0,4,-1.085004518,-0.092224176,0
Shaw Road-Breadie Drive,08/06/16,12.16,12.39,1,0.9,0.1,0,0,0,0,0,4,-1.085004518,-0.092224176,0
Shaw Road-Breadie Drive,08/06/16,12.16,12.39,1,0.9,0.1,0,0,0,0,0,4,-1.085004518,-0.092224176,0
Shaw Road-Breadie Drive,08/06/16,12.16,12.39,1,0.8,0,0,0,0.2,0,0,4,-1.085004518,1.559791502,0
Shaw Road-Breadie Drive,08/06/16,12.16,12.39,1,0.8,0,0,0,0.2,0,0,4,-1.085004518,1.559791502,0
Shaw Road-Breadie Drive,08/06/16,12.16,12.39,1,0.9,0,0,0,0.1,0,0,4,-1.085004518,1.229388366,0
Shaw Road-Breadie Drive,08/06/16,12.16,12.39,1,0.9,0,0,0,0.1,0,0,4,-1.085004518,1.229388366,0
Shaw Road-Breadie Drive,08/06/16,12.16,12.39,1,1,0,0,0,0,0,0,4,-1.085004518,1.229388366,0
Shaw Road-Breadie Drive,08/06/16,12.16,12.39,1,1,0,0,0,0,0,0,4,-1.085004518,0.898985231,0
Shaw Road-Breadie Drive,08/06/16,12.16,12.39,1,0.6,0.4,0,0,0,0,0,4,-1.085004518,0.568582095,0
Shaw Road-Breadie Drive,08/06/16,12.16,12.39,1,0.7,0,0,0.3,0,0,0,4,-1.085004518,-0.753030447,0
Shaw Road-Breadie Drive,08/06/16,12.16,12.39,1,0,0,1,0,0,0,0,4,0.482393313,0.568582095,0
Shaw Road-Breadie Drive,08/06/16,12.16,12.39,1,0,0,1,0,0,0,0,4,0.795872879,0.568582095,0
Shaw Road-Breadie Drive,08/06/16,12.16,12.39,1,0,0,1,0,0,0,0,4,0.795872879,0.568582095,0
Shaw Road-Breadie Drive,08/06/16,12.16,12.39,1,0,0.7,0,0.3,0,0,0,4,1.422832011,-0.753030447,0
Shaw Road-Breadie Drive,08/06/16,12.16,12.39,1,0,0,0,1,0,0,0,4,1.736311577,-1.083433583,0
Shaw Road-Breadie Drive,08/06/16,12.16,12.39,1,0,0,0,1,0,0,0,4,1.736311577,-1.083433583,0
Shaw Road-Breadie Drive,08/06/16,12.16,12.39,0,1,0,0,0,0,0,0,4,-1.085004518,0.568582095,1
Shaw Road-Breadie Drive,08/06/16,12.16,12.39,0,0,1,0,0,0,0,0,4,-0.458045385,0.568582095,1
Shaw Road-Breadie Drive,08/06/16,12.16,12.39,0,0,1,0,0,0,0,0,4,-0.458045385,0.898985231,1
Shaw Road-Breadie Drive,08/06/16,12.16,12.39,0,0,1,0,0,0,0,0,4,-0.144565819,-0.092224176,1
Shaw Road-Breadie Drive,08/06/16,12.16,12.39,0,0,1,0,0,0,0,0,4,-0.144565819,0.568582095,1
Shaw Road-Breadie Drive,08/06/16,12.16,12.39,0,0,1,0,0,0,0,0,4,-0.144565819,1.890194638,1
Shaw Road-Breadie Drive,08/06/16,12.16,12.39,0,0,1,0,0,0,0,0,4,-0.144565819,1.229388366,1
Shaw Road-Breadie Drive,08/06/16,12.16,12.39,0,0,0,0,1,0,0,0,4,0.168913747,-1.083433583,1
Shaw Road-Breadie Drive,08/06/16,12.16,12.39,0,0,0,0.8,0.2,0,0,0,4,0.482393313,-0.753030447,1
Shaw Road-Breadie Drive,08/06/16,12.16,12.39,0,0,0,1,0,0,0,0,4,0.482393313,0.568582095,1
Shaw Road-Breadie Drive,08/06/16,12.16,12.39,0,0,1,0,0,0,0,0,4,0.795872879,1.229388366,1
Shaw Road-Breadie Drive,08/06/16,12.16,12.39,0,0,0.8,0,0.2,0,0,0,4,1.422832011,-0.753030447,1
Shaw Road-Breadie Drive,08/06/16,12.16,12.39,0,0,0.5,0,0.5,0,0,0,4,1.422832011,-0.753030447,1
Shaw Road-Breadie Drive,08/06/16,12.16,12.39,0,0,0.8,0,0.2,0,0,0,4,1.422832011,-0.753030447,1
Shaw Road-Breadie Drive,08/06/16,12.16,12.39,0,0,0.2,0,0,0.8,0,0,4,1.736311577,-0.092224176,1
Shaw Road-Breadie Drive,08/06/16,12.16,12.39,0,0,0,0,0,1,0,0,4,1.736311577,-0.753030447,1
Shaw Road-Breadie Drive,08/06/16,12.16,12.39,0,0,0.5,0,0,0.5,0,0,4,2.049791143,-0.092224176,1
Shaw Road-Breadie Drive,08/06/16,12.16,12.39,0,0,0,0,0.8,0,0.2,0,4,2.363270709,-1.083433583,1
Shaw Road-Breadie Drive,08/06/16,12.16,12.39,0,0,0,0,1,0,0,0,4,3.303709408,-1.083433583,1
Shaw Road-Breadie Drive,08/06/16,12.16,12.39,0,0,0,0,1,0,0,0,4,3.93066854,-1.083433583,1
